Italy_Palermo
 38,18         13,1          34            1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 146	1010	11.3	61	0	0	6	0.8	304
 147	1010	11.0	62	0	0	6	1.2	309
 148	1011	10.9	59	0	0	6	1.3	333
 149	1011	10.8	63	0	0	6	1.2	273
 150	1011	10.8	63	0	0	6	0.9	301
 151	1011	10.7	65	0	0	5	0.6	308
 152	1012	10.8	65	0	4	5	0.9	302
 153	1012	12.1	62	54	81	5	0.9	270
 154	1012	13.6	59	237	50	0	1.1	292
 155	1013	15.1	53	355	65	0	1.3	272
 156	1013	16.3	50	446	52	0	1.6	318
 157	1013	17.2	51	463	55	0	1.4	282
 158	1013	17.6	46	416	52	0	2.0	280
 159	1013	17.7	47	309	48	0	2.2	311
 160	1012	17.2	48	101	104	4	1.6	290
 161	1012	16.2	52	0	30	5	1.8	305
 162	1012	15.8	61	0	0	5	2.0	302
 163	1011	15.4	67	0	0	5	2.1	281
 164	1011	15.0	66	0	0	5	2.2	312
 165	1011	14.6	66	0	0	5	1.7	313
 166	1010	14.2	67	0	0	6	2.0	287
 167	1010	13.8	69	0	0	6	1.8	262
 168	1010	13.4	70	0	0	6	1.8	320
 169	1009	12.9	79	0	0	6	1.8	330
 170	1009	12.6	83	0	0	7	2.0	280
 171	1008	12.2	83	0	0	7	2.2	324
 172	1008	11.9	83	0	0	7	1.6	309
 173	1008	11.7	83	0	0	7	1.2	281
 174	1007	11.6	86	0	0	7	0.7	294
 175	1007	11.4	84	0	0	8	0.4	303
 176	1007	11.4	88	0	1	8	0.5	302
 177	1006	11.5	80	0	21	8	0.8	304
 178	1006	11.6	80	0	24	8	1.1	268
 179	1006	11.7	79	0	54	8	1.7	286
 180	1005	11.9	79	0	85	8	2.2	283
 181	1005	12.0	76	0	81	8	2.7	265
 182	1005	12.8	76	234	161	4	3.8	118
 183	1005	13.2	71	201	104	2	3.0	26
 184	1005	13.3	69	90	89	4	2.1	149
 185	1005	13.0	69	0	28	4	2.9	287
 186	1005	12.7	71	0	0	5	3.2	189
 187	1005	12.4	68	0	0	5	2.9	125
 188	1005	12.1	69	0	0	5	2.6	212
 189	1005	11.8	71	0	0	5	2.9	293
 190	1005	11.5	75	0	0	6	4.3	266
 191	1005	11.2	79	0	0	6	4.5	71
 192	1005	10.9	79	0	0	6	5.7	70
 193	1005	10.7	88	0	0	6	4.5	333
 194	1005	10.1	98	0	0	6	5.6	76
 195	1005	8.9	98	0	0	7	5.6	43
 196	1005	10.1	87	0	0	7	5.3	35
 197	1005	9.9	85	0	0	7	4.8	55
 198	1005	10.0	87	0	0	7	4.1	54
 199	1004	9.3	92	0	0	8	5.3	188
 200	1004	9.7	91	0	1	8	5.3	76
 201	1004	9.9	89	0	17	8	3.8	75
 202	1004	10.2	82	0	33	8	4.8	240
 203	1004	10.4	84	0	50	8	5.3	75
 204	1004	10.5	81	0	54	8	5.6	61
 205	1004	10.5	79	0	43	8	4.3	106
 206	1005	11.4	79	158	195	5	3.6	311
 207	1005	11.9	65	154	128	4	3.8	263
 208	1005	12.1	70	70	96	5	3.4	279
 209	1005	11.8	71	0	22	5	3.4	240
 210	1006	11.5	71	0	0	5	5.6	245
 211	1006	11.3	76	0	0	5	6.1	63
 212	1006	11.0	76	0	0	5	5.7	63
 213	1006	10.8	81	0	0	5	5.6	92
 214	1007	10.5	85	0	0	5	5.3	76
 215	1007	10.2	87	0	0	5	4.3	136
 216	1007	10.0	86	0	0	5	4.8	264
 217	1007	9.7	86	0	0	5	4.3	303
 218	1008	9.4	88	0	0	5	5.9	261
 219	1008	9.1	93	0	0	5	4.8	84
 220	1008	8.9	97	0	0	5	3.8	312
 221	1008	8.8	98	0	0	5	4.3	281
 222	1009	8.7	93	0	0	5	5.1	274
 223	1009	8.6	90	0	0	5	4.5	192
 224	1009	8.7	86	0	5	5	3.8	267
 225	1009	10.1	81	62	83	5	4.1	246
 226	1010	11.7	78	239	75	0	6.1	281
 227	1010	12.7	76	219	140	4	7.6	60
 228	1010	13.3	72	132	214	6	6.7	357
 229	1010	13.5	74	61	234	7	7.8	25
 230	1010	13.8	72	149	192	6	8.7	354
 231	1010	13.9	71	184	130	4	10.3	7
 232	1010	13.7	73	130	78	2	10.3	356
 233	1010	12.9	79	10	35	2	9.1	358
 234	1010	12.1	80	0	0	3	13.1	310
 235	1010	11.8	83	0	0	3	12.5	348
 236	1010	11.5	85	0	0	3	11.3	353
 237	1010	11.2	90	0	0	3	9.1	0
 238	1010	10.9	89	0	0	4	6.9	353
 239	1010	10.5	81	0	0	4	6.7	145
 240	1010	10.2	77	0	0	4	7.6	123
 241	1010	10.0	75	0	0	4	6.9	102
 242	1010	9.7	77	0	0	4	6.9	143
 243	1010	9.5	78	0	0	5	7.6	154
 244	1010	9.4	80	0	0	5	6.7	100
 245	1010	9.3	82	0	0	5	7.2	131
 246	1010	9.2	90	0	0	5	8.2	71
 247	1010	9.1	89	0	0	5	7.8	39
 248	1010	9.2	88	0	6	6	7.2	65
 249	1010	10.4	78	37	75	6	9.5	72
 250	1010	11.9	74	164	116	3	9.1	331
 251	1010	12.8	70	100	192	6	8.4	347
 252	1010	13.5	66	91	251	7	7.4	41
 253	1010	13.9	65	88	237	7	7.6	98
 254	1010	14.5	62	252	154	3	5.3	78
 255	1010	14.6	63	184	116	3	8.5	317
 256	1010	14.4	66	115	85	3	9.5	2
 257	1010	13.8	66	29	39	3	9.8	333
 258	1010	13.0	66	0	0	3	11.9	324
 259	1009	12.5	68	0	0	4	10.6	358
 260	1009	11.9	68	0	0	4	9.5	342
 261	1009	11.4	72	0	0	4	9.1	325
 262	1009	10.8	74	0	0	4	9.1	357
 263	1009	10.3	76	0	0	4	8.7	10
 264	1009	9.7	78	0	0	5	9.8	23
 265	1009	9.1	82	0	0	5	12.2	357
 266	1009	8.5	87	0	0	5	11.3	3
 267	1009	7.8	91	0	0	5	9.1	310
 268	1009	7.5	94	0	0	5	7.8	19
 269	1009	7.2	92	0	0	5	7.6	129
 270	1009	6.9	96	0	0	6	7.2	132
 271	1008	6.7	100	0	0	6	8.2	161
 272	1008	6.7	100	0	2	6	6.1	81
 273	1008	7.3	94	33	75	6	5.3	242
 274	1008	7.8	89	70	130	6	5.3	307
 275	1008	8.9	81	327	126	0	4.8	280
 276	1008	9.6	76	352	167	2	3.4	330
 277	1008	9.3	73	5	165	8	4.8	290
 278	1008	9.4	74	97	204	7	5.1	280
 279	1008	8.9	76	0	54	8	4.5	311
 280	1008	8.4	75	0	43	8	3.6	265
 281	1009	7.9	83	0	5	8	4.5	317
 282	1009	7.5	83	0	0	8	5.7	318
 283	1009	7.3	79	0	0	7	6.5	297
 284	1009	7.0	78	0	0	7	4.1	96
 285	1009	6.8	81	0	0	7	4.1	316
 286	1010	6.5	79	0	0	7	3.3	304
 287	1010	6.3	79	0	0	7	2.6	308
 288	1010	6.0	81	0	0	7	1.6	332
 289	1010	6.0	85	0	0	6	1.7	319
 290	1010	5.9	86	0	0	6	2.0	310
 291	1011	5.9	85	0	0	6	2.9	329
 292	1011	5.8	85	0	0	6	4.5	288
 293	1011	5.8	86	0	0	6	3.0	296
 294	1011	5.8	87	0	0	5	3.8	284
 295	1011	5.8	88	0	0	5	4.5	206
 296	1011	5.9	92	0	4	5	4.3	73
 297	1012	7.3	85	55	82	5	4.3	139
 298	1012	8.9	78	230	56	0	5.1	285
 299	1012	10.3	69	350	59	0	5.9	128
 300	1012	11.5	64	416	65	0	5.1	153
 301	1012	12.3	61	430	74	0	5.1	279
 302	1012	12.8	60	382	67	0	5.1	263
 303	1012	12.9	55	286	64	0	4.3	249
 304	1012	12.4	56	148	57	0	3.8	328
 305	1012	11.5	60	29	31	0	4.1	274
 306	1012	10.6	66	0	0	1	4.8	320
 307	1012	10.2	69	0	0	1	6.5	265
 308	1012	9.9	71	0	0	1	5.3	74
 309	1012	9.6	70	0	0	2	3.6	122
 310	1012	9.3	78	0	0	2	3.3	280
 311	1012	8.9	77	0	0	2	5.1	263
 312	1012	8.6	76	0	0	3	3.4	68
 313	1012	8.2	78	0	0	3	3.3	272
 314	1012	7.8	75	0	0	3	3.0	271
 315	1012	7.4	81	0	0	4	2.2	241
 316	1012	7.2	81	0	0	4	2.0	318
 317	1012	7.0	81	0	0	4	1.5	305
 318	1012	6.9	79	0	0	5	1.3	283
 319	1012	6.7	81	0	0	5	0.9	314
 320	1012	6.8	81	0	3	5	1.1	307
 321	1012	8.0	75	45	76	6	1.6	287
 322	1012	9.3	63	178	82	1	2.0	330
 323	1012	10.6	61	298	89	0	1.7	307
 324	1012	11.7	56	380	87	0	1.6	284
 325	1012	12.5	50	426	70	0	1.1	291
 326	1012	12.9	48	382	68	0	0.6	311
 327	1012	13.1	47	309	54	0	1.1	299
 328	1012	12.7	49	175	48	0	1.5	313
 329	1012	11.9	50	35	36	0	1.6	271
 330	1012	11.0	54	0	0	1	1.7	285
 331	1012	10.6	56	0	0	1	1.6	299
 332	1012	10.1	60	0	0	1	1.8	316
 333	1012	9.7	60	0	0	2	2.2	293
 334	1012	9.2	64	0	0	2	2.0	293
 335	1012	8.8	66	0	0	2	2.1	319
 336	1012	8.4	69	0	0	3	2.0	266
 337	1012	8.0	72	0	0	3	2.1	241
 338	1012	7.4	72	0	0	3	2.3	256
 339	1012	6.9	73	0	0	3	2.9	277
 340	1012	6.6	67	0	0	4	3.8	212
 341	1013	6.2	73	0	0	4	3.6	66
 342	1013	6.0	70	0	0	4	3.8	20
 343	1013	5.7	65	0	0	5	4.3	13
 344	1013	5.6	62	0	4	5	5.3	355
 345	1013	6.4	64	55	82	5	4.3	355
 346	1013	7.2	62	241	53	0	4.1	80
 347	1013	7.9	63	363	56	0	3.2	133
 348	1013	8.5	61	433	60	0	2.7	304
 349	1013	8.9	61	439	65	0	2.7	309
 350	1013	9.1	58	399	62	0	3.3	296
 351	1013	9.0	62	306	57	0	5.1	293
 352	1013	8.6	60	179	48	0	6.9	222
 353	1013	7.9	64	36	37	0	6.7	42
 354	1013	7.2	63	0	0	1	7.4	69
 355	1013	6.8	63	0	0	1	8.5	347
 356	1013	6.5	65	0	0	1	8.5	12
 357	1013	6.1	70	0	0	1	8.1	7
 358	1013	5.7	73	0	0	2	8.2	352
 359	1013	5.3	76	0	0	2	8.1	4
 360	1013	5.0	76	0	0	2	6.7	11
 361	1013	5.1	76	0	0	3	5.9	355
 362	1013	5.4	73	0	0	3	6.3	80
 363	1013	5.6	69	0	0	3	6.3	24
 364	1013	5.8	69	0	0	4	4.1	72
 365	1013	5.9	72	0	0	4	3.0	321
 366	1013	6.0	74	0	0	4	3.3	307
 367	1013	6.1	81	0	0	4	3.8	246
 368	1014	6.3	80	0	5	5	3.8	307
 369	1014	8.1	68	65	86	5	3.6	284
 370	1014	10.1	58	267	47	0	5.9	243
 371	1014	11.9	55	391	50	0	5.6	142
 372	1014	13.3	53	468	53	0	5.9	298
 373	1014	14.4	48	484	54	0	6.3	310
 374	1014	15.0	45	440	51	0	4.1	211
 375	1014	15.2	41	338	49	0	5.1	282
 376	1013	14.7	43	194	45	0	6.3	326
 377	1013	13.7	49	43	33	0	5.3	145
 378	1013	12.6	53	0	0	1	3.8	252
 379	1013	12.3	61	0	0	1	4.8	312
 380	1013	12.1	61	0	0	2	4.5	290
 381	1013	11.8	63	0	0	2	3.0	264
 382	1013	11.6	65	0	0	3	2.5	328
 383	1013	11.3	67	0	0	3	2.7	289
 384	1013	11.1	66	0	0	3	3.0	284
 385	1012	10.5	66	0	0	4	3.3	259
 386	1012	10.0	68	0	0	4	3.4	271
 387	1012	9.4	68	0	0	5	4.8	268
 388	1012	9.1	67	0	0	5	4.3	186
 389	1012	8.8	70	0	0	6	2.7	283
 390	1012	8.6	81	0	0	6	2.3	306
 391	1012	8.4	85	0	0	6	2.1	292
 392	1012	8.4	87	0	2	7	2.9	283
 393	1012	9.2	80	18	71	7	3.8	248
 394	1011	10.5	76	156	114	4	5.3	215
 395	1011	11.7	73	289	98	0	3.8	70
 396	1011	12.6	67	307	130	2	5.6	313
 397	1011	13.3	67	357	115	0	5.3	160
 398	1011	13.7	64	338	109	0	6.1	260
 399	1011	13.7	60	182	129	4	7.8	156
 400	1010	13.3	59	96	93	4	7.8	356
 401	1010	12.4	60	7	40	5	7.6	29
 402	1010	11.6	65	0	0	5	5.9	78
 403	1010	11.4	68	0	0	5	5.3	217
 404	1010	11.3	66	0	0	5	3.6	299
 405	1009	11.1	67	0	0	5	3.6	300
 406	1009	10.9	67	0	0	6	4.8	261
 407	1009	10.7	72	0	0	6	5.6	96
 408	1009	10.5	70	0	0	6	5.3	84
 409	1008	10.5	75	0	0	6	5.6	95
 410	1008	10.5	74	0	0	7	4.3	83
 411	1008	10.6	80	0	0	7	4.5	278
 412	1008	10.6	82	0	0	7	2.5	288
 413	1007	10.6	82	0	0	7	2.5	303
 414	1007	10.7	81	0	0	7	3.3	301
 415	1007	10.7	78	0	0	8	2.3	310
 416	1007	10.8	75	0	2	8	3.2	293
 417	1007	11.0	72	0	13	8	3.2	299
 418	1006	11.2	70	0	27	8	2.6	299
 419	1006	11.6	66	0	74	8	4.1	303
 420	1006	12.0	64	0	117	8	5.9	282
 421	1006	12.4	63	0	129	8	5.9	51
 422	1006	13.8	57	263	174	4	5.1	81
 423	1006	14.5	54	221	108	2	5.9	145
 424	1006	14.7	55	129	75	2	7.4	51
 425	1007	14.4	54	31	46	2	6.5	337
 426	1007	13.9	58	0	0	3	6.7	37
 427	1007	13.7	58	0	0	3	6.5	11
 428	1007	13.5	58	0	0	3	7.6	75
 429	1007	13.3	61	0	0	3	7.8	333
 430	1008	13.1	61	0	0	3	8.2	9
 431	1008	12.9	64	0	0	4	9.1	343
 432	1008	12.7	70	0	0	4	9.1	5
 433	1008	12.4	67	0	0	4	9.5	326
 434	1009	12.0	69	0	0	4	7.6	340
 435	1009	11.6	75	0	0	4	7.2	356
 436	1009	11.4	73	0	0	4	6.9	93
 437	1009	11.2	73	0	0	5	6.9	59
 438	1009	11.0	80	0	0	5	6.5	21
 439	1010	10.9	82	0	0	5	7.4	58
 440	1010	11.0	81	0	5	5	7.2	351
 441	1010	12.3	73	55	84	5	8.1	39
 442	1010	13.7	57	200	82	0	8.7	352
 443	1011	14.7	53	189	166	5	9.8	1
 444	1011	15.4	52	135	227	6	12.2	340
 445	1011	16.2	49	326	157	3	13.1	17
 446	1011	16.7	46	334	115	0	11.3	5
 447	1011	16.7	47	182	133	4	11.3	352
 448	1011	16.3	47	92	99	5	10.3	344
 449	1010	15.5	49	20	44	5	10.0	48
 450	1010	14.7	54	0	0	5	10.8	41
 451	1010	14.4	57	0	0	5	10.0	341
 452	1010	14.0	61	0	0	5	10.6	1
 453	1010	13.7	58	0	0	5	9.5	324
 454	1010	13.3	61	0	0	5	8.7	347
 455	1010	13.0	64	0	0	5	10.0	8
 456	1010	12.6	61	0	0	5	9.5	331
 457	1010	12.3	65	0	0	5	9.1	345
 458	1009	12.0	67	0	0	6	9.1	349
 459	1009	11.8	68	0	0	6	8.2	24
 460	1009	11.6	67	0	0	6	7.4	50
 461	1009	11.5	65	0	0	6	6.7	145
 462	1009	11.4	65	0	0	6	6.7	276
 463	1009	11.3	71	0	0	6	5.9	306
 464	1009	11.4	67	0	2	6	6.7	246
 465	1009	12.5	62	36	81	6	7.8	291
 466	1008	13.3	62	38	140	7	6.7	82
 467	1008	13.0	67	0	39	8	6.9	213
 468	1008	13.4	69	4	176	8	6.3	201
 469	1008	14.3	64	138	235	6	6.7	286
 470	1008	15.3	61	387	135	0	8.1	192
 471	1008	15.9	57	272	145	2	8.2	41
 472	1009	15.6	58	39	116	7	8.7	42
 473	1009	14.9	57	0	14	7	10.0	335
 474	1009	14.3	59	0	0	7	9.5	328
 475	1009	14.0	63	0	0	7	7.8	342
 476	1009	13.7	68	0	0	6	6.5	57
 477	1010	13.4	68	0	0	6	6.7	262
 478	1010	13.1	68	0	0	6	6.3	204
 479	1010	12.8	71	0	0	6	5.1	260
 480	1010	12.5	78	0	0	6	4.1	276
 481	1010	12.2	77	0	0	6	4.3	318
 482	1011	11.8	84	0	0	6	5.3	325
 483	1011	11.5	87	0	0	6	6.3	292
 484	1011	11.3	85	0	0	5	7.2	158
 485	1011	11.1	87	0	0	5	7.2	109
 486	1011	11.0	90	0	0	5	6.9	358
 487	1011	10.9	90	0	0	5	7.2	20
 488	1012	11.0	95	0	5	5	7.8	24
 489	1012	12.4	86	58	85	5	9.1	360
 490	1012	13.9	73	225	68	0	10.3	322
 491	1012	15.3	64	349	71	0	10.0	3
 492	1012	16.4	54	414	80	0	13.1	320
 493	1013	17.3	53	457	67	0	19.5	360
 494	1013	17.8	50	428	60	0	17.6	340
 495	1012	17.9	52	318	65	0	16.0	330
 496	1012	17.5	52	183	57	0	14.2	352
 497	1012	16.6	53	48	37	0	15.5	322
 498	1012	15.6	57	0	0	1	13.1	19
 499	1012	15.3	64	0	0	1	11.3	337
 500	1012	14.9	66	0	0	1	10.8	359
 501	1012	14.6	64	0	0	1	11.3	345
 502	1012	14.2	69	0	0	2	10.0	319
 503	1012	13.8	72	0	0	2	11.9	341
 504	1012	13.5	75	0	0	2	10.8	13
 505	1012	13.2	76	0	0	2	12.2	307
 506	1012	12.9	79	0	0	3	10.0	6
 507	1012	12.5	77	0	0	3	13.8	348
 508	1011	12.4	82	0	0	3	10.6	14
 509	1011	12.2	82	0	0	4	9.1	350
 510	1011	12.1	89	0	0	4	8.7	348
 511	1011	12.0	87	0	0	4	5.9	24
 512	1011	12.2	86	0	9	4	5.9	249
 513	1011	13.7	77	69	89	5	5.1	264
 514	1011	15.3	68	222	94	0	5.7	312
 515	1011	16.3	61	184	173	5	5.7	312
 516	1011	17.1	56	200	196	5	4.8	282
 517	1011	17.7	52	236	196	4	5.1	298
 518	1011	18.0	50	176	197	5	4.8	294
 519	1011	18.1	54	221	121	3	4.8	303
 520	1010	17.8	54	99	102	4	6.3	289
 521	1010	17.0	62	36	51	5	6.5	260
 522	1010	16.2	64	0	1	5	7.8	258
 523	1010	15.7	73	0	0	5	8.7	79
 524	1010	15.2	71	0	0	5	7.2	354
 525	1010	14.7	72	0	0	5	6.9	58
 526	1010	14.2	72	0	0	5	5.6	84
 527	1010	13.7	70	0	0	6	5.7	311
 528	1010	13.2	73	0	0	6	5.6	190
 529	1010	12.7	78	0	0	6	6.5	272
 530	1009	12.2	81	0	0	6	5.1	157
 531	1009	11.7	83	0	0	6	2.9	265
 532	1009	11.4	87	0	0	6	3.6	319
 533	1009	11.1	87	0	0	6	3.3	295
 534	1009	11.0	80	0	0	7	3.6	307
 535	1009	10.8	80	0	0	7	3.0	309
 536	1009	10.9	75	0	6	7	2.5	269
 537	1009	11.7	75	23	74	7	3.0	328
 538	1009	12.7	71	60	158	7	2.9	299
 539	1008	13.6	66	77	229	7	3.4	321
 540	1008	14.3	59	75	263	7	2.5	311
 541	1008	14.5	59	39	245	8	2.7	299
 542	1008	14.9	60	131	221	6	2.7	325
 543	1008	14.7	59	23	172	8	2.6	311
 544	1009	14.7	59	117	115	5	2.2	307
 545	1009	14.2	54	7	48	5	2.1	325
 546	1009	13.6	55	0	0	5	1.3	318
 547	1009	12.9	55	0	0	5	0.8	302
 548	1009	12.3	55	0	0	5	0.5	317
 549	1009	11.7	55	0	0	5	0.6	297
 550	1009	11.0	58	0	0	5	0.3	317
 551	1010	10.4	61	0	0	5	0.5	300
 552	1010	9.8	66	0	0	5	0.6	311
 553	1010	9.2	72	0	0	5	0.2	312
 554	1010	8.7	72	0	0	5	0.2	295
 555	1010	8.1	74	0	0	5	0.1	290
 556	1010	7.8	77	0	0	5	0.1	308
 557	1010	7.5	80	0	0	5	0.1	310
 558	1011	7.2	84	0	0	5	0.2	297
 559	1011	7.0	86	0	0	6	0.3	322
 560	1011	7.1	87	0	6	6	0.6	285
 561	1011	8.3	79	55	84	6	0.7	276
 562	1011	9.6	68	185	96	3	0.7	326
 563	1011	10.8	63	269	126	3	0.6	285
 564	1011	11.8	59	322	143	3	0.4	325
 565	1011	12.5	58	335	148	3	0.5	306
 566	1012	12.8	59	282	154	3	0.7	311
 567	1012	12.9	61	230	124	3	0.9	308
 568	1012	12.5	63	137	92	4	1.4	300
 569	1012	11.8	68	38	48	4	1.5	297
 570	1012	10.9	75	0	0	4	1.2	290
 571	1012	10.4	75	0	0	4	1.0	313
 572	1012	10.0	81	0	0	4	1.1	318
 573	1012	9.5	85	0	0	4	1.1	300
 574	1012	9.1	90	0	0	4	1.2	310
 575	1012	8.6	91	0	0	4	1.5	310
 576	1012	8.2	95	0	0	4	1.3	286
 577	1013	7.9	99	0	0	4	1.5	306
 578	1013	7.6	95	0	0	4	1.0	268
