#1
#Japan_Tokyo
#35,683        139,767       5             9
#
# hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
double tab1(8760,9)
 49	1010	8.6	57	0	0	8	0.2	299
 50	1010	8.1	78	0	0	8	0.2	305
 51	1010	8.2	73	0	0	8	0.4	302
 52	1010	8.1	78	0	0	8	0.3	306
 53	1010	8.0	78	0	0	8	0.3	309
 54	1010	7.9	78	0	0	8	0.3	306
 55	1010	8.0	78	0	0	8	0.4	308
 56	1010	8.4	78	0	34	8	0.4	300
 57	1010	9.3	73	6	111	8	0.6	306
 58	1010	10.3	73	33	183	8	0.7	282
 59	1010	11.2	51	27	224	8	1.3	283
 60	1010	11.8	42	19	247	8	1.4	295
 61	1010	12.3	41	32	241	8	1.8	315
 62	1010	12.5	41	22	201	8	1.6	284
 63	1010	12.4	40	6	140	8	1.0	325
 64	1010	11.9	38	0	65	8	1.3	294
 65	1010	11.3	39	0	2	8	2.6	322
 66	1010	10.9	41	0	0	8	4.4	249
 67	1010	10.5	44	0	0	8	4.1	30
 68	1010	10.1	62	0	0	8	2.9	22
 69	1010	9.8	78	0	0	8	2.9	239
 70	1010	9.4	78	0	0	8	3.5	223
 71	1011	8.9	73	0	0	8	3.2	85
 72	1011	8.6	78	0	0	7	3.2	160
 73	1011	8.1	78	0	0	7	2.9	143
 74	1011	7.6	78	0	0	7	2.9	240
 75	1011	7.2	78	0	0	7	3.7	212
 76	1011	6.9	78	0	0	7	4.4	63
 77	1011	6.7	78	0	0	7	5.3	32
 78	1011	6.6	78	0	0	7	3.9	335
 79	1011	6.6	78	0	0	7	2.6	78
 80	1011	7.2	78	8	41	7	2.1	281
 81	1012	8.3	73	42	118	7	2.2	318
 82	1012	9.6	49	132	148	5	1.6	306
 83	1012	10.7	38	164	191	5	1.8	319
 84	1012	11.5	35	90	273	7	1.6	306
 85	1012	12.0	35	87	266	7	2.6	307
 86	1012	12.3	36	68	225	7	1.6	303
 87	1012	12.1	35	38	156	7	1.1	302
 88	1012	11.5	37	14	73	8	1.1	314
 89	1013	10.7	37	0	2	7	1.3	312
 90	1013	10.2	42	0	0	7	1.8	272
 91	1013	9.7	48	0	0	6	1.8	310
 92	1013	9.2	49	0	0	6	2.2	290
 93	1013	8.7	52	0	0	5	1.6	259
 94	1013	8.2	53	0	0	5	2.1	317
 95	1013	7.7	54	0	0	4	2.0	322
 96	1014	7.2	60	0	0	4	1.8	301
 97	1014	6.7	54	0	0	4	3.5	289
 98	1014	6.1	54	0	0	3	4.1	129
 99	1014	5.6	57	0	0	3	3.5	7
 100	1014	5.4	57	0	0	2	2.6	141
 101	1014	5.1	58	0	0	2	4.1	285
 102	1015	4.9	63	0	0	1	3.5	43
 103	1015	4.9	62	0	0	1	4.1	145
 104	1015	5.7	56	30	34	0	2.9	46
 105	1015	7.3	51	143	68	0	2.6	322
 106	1015	8.9	44	259	88	0	2.1	280
 107	1015	10.5	37	365	90	0	1.7	310
 108	1015	11.8	34	432	83	0	1.6	290
 109	1016	12.7	29	443	65	0	1.4	302
 110	1015	13.1	30	356	69	0	2.2	309
 111	1015	13.0	29	248	58	0	2.1	304
 112	1015	12.3	31	66	88	4	2.1	318
 113	1015	11.1	32	0	8	4	2.9	326
 114	1015	10.6	35	0	0	4	3.9	236
 115	1015	10.0	35	0	0	4	3.9	28
 116	1015	9.5	36	0	0	3	2.2	27
 117	1015	8.9	39	0	0	3	3.7	299
 118	1015	8.4	40	0	0	3	3.7	104
 119	1015	7.8	40	0	0	3	3.2	80
 120	1014	7.2	41	0	0	2	3.5	213
 121	1014	6.7	40	0	0	2	5.1	138
 122	1014	6.2	39	0	0	2	5.3	15
 123	1014	5.6	39	0	0	2	5.1	46
 124	1014	5.3	39	0	0	1	4.9	49
 125	1014	5.0	41	0	0	1	4.7	28
 126	1014	4.8	39	0	0	1	4.4	12
 127	1014	4.8	39	0	0	1	4.7	34
 128	1014	5.7	35	45	31	0	4.7	48
 129	1013	7.5	35	172	77	0	4.1	9
 130	1013	8.8	30	169	153	4	2.7	25
 131	1013	9.4	26	74	230	7	3.2	304
 132	1013	9.6	25	25	221	8	3.9	306
 133	1013	10.2	25	121	233	6	5.1	114
 134	1013	10.6	28	231	153	3	5.5	30
 135	1013	10.8	26	189	121	3	5.9	1
 136	1013	10.1	26	27	77	7	5.1	343
 137	1013	9.2	28	0	3	7	3.2	19
 138	1013	8.8	29	0	0	7	1.7	300
 139	1013	8.5	30	0	0	7	1.7	311
 140	1012	8.1	31	0	0	7	1.1	305
 141	1012	7.7	32	0	0	7	1.3	303
 142	1012	7.4	33	0	0	7	0.9	299
 143	1012	7.0	31	0	0	7	0.9	288
 144	1012	6.6	30	0	0	7	0.6	300
 145	1012	6.4	32	0	0	7	0.6	301
 146	1012	6.2	34	0	0	7	0.4	304
 147	1012	6.0	35	0	0	7	0.5	309
 148	1012	5.9	32	0	0	7	0.6	333
 149	1012	5.8	35	0	0	7	0.7	273
 150	1012	5.8	33	0	0	7	0.6	301
 151	1012	5.8	34	0	0	7	0.5	308
 152	1011	6.3	32	1	36	7	0.6	302
 153	1011	7.5	31	40	112	7	0.6	270
 154	1011	8.9	29	72	197	7	0.6	292
 155	1011	10.1	29	82	246	7	0.7	272
 156	1011	10.8	29	54	262	8	0.8	318
 157	1011	11.3	30	43	254	8	0.6	282
 158	1011	11.5	27	46	222	8	1.0	280
 159	1011	11.4	28	27	157	8	1.2	311
 160	1011	10.9	28	22	77	7	0.7	290
 161	1011	10.2	30	0	2	7	1.0	305
 162	1011	9.7	34	0	0	7	1.1	302
 163	1011	9.2	38	0	0	7	1.4	281
 164	1011	8.7	38	0	0	7	1.8	312
 165	1011	8.2	38	0	0	7	1.7	313
 166	1011	7.7	39	0	0	7	2.0	287
 167	1011	7.3	40	0	0	7	1.8	307
 168	1011	6.8	41	0	0	7	1.8	320
 169	1011	6.2	39	0	0	7	1.4	330
 170	1011	5.6	41	0	0	7	1.7	280
 171	1011	5.0	42	0	0	7	1.8	324
 172	1011	4.7	41	0	0	7	1.2	309
 173	1011	4.4	46	0	0	7	0.8	281
 174	1012	4.2	47	0	0	7	0.5	294
 175	1012	4.2	49	0	0	7	0.3	303
 176	1012	4.8	48	13	37	7	0.4	302
 177	1012	5.7	42	30	112	7	0.6	304
 178	1012	6.8	39	68	193	7	0.8	268
 179	1012	8.0	36	158	196	5	1.7	286
 180	1012	8.9	35	190	214	5	2.1	283
 181	1012	9.4	35	80	264	7	2.9	265
 182	1012	9.6	38	58	228	7	4.4	73
 183	1012	9.4	36	39	160	7	3.2	26
 184	1012	8.8	37	8	76	8	1.8	104
 185	1012	8.1	39	0	2	8	2.9	287
 186	1012	7.5	41	0	0	7	3.2	234
 187	1012	7.0	40	0	0	7	2.9	125
 188	1012	6.5	41	0	0	6	2.4	212
 189	1012	6.0	44	0	0	6	2.7	293
 190	1012	5.5	48	0	0	5	4.1	266
 191	1012	5.0	53	0	0	5	4.4	26
 192	1011	4.4	55	0	0	4	5.3	25
 193	1011	4.0	64	0	0	4	4.1	333
 194	1011	3.5	65	0	0	3	4.9	31
 195	1011	3.0	65	0	0	3	4.9	43
 196	1011	2.8	63	0	0	2	4.7	35
 197	1011	2.6	62	0	0	2	4.1	10
 198	1011	2.4	62	0	0	1	3.5	9
 199	1011	2.5	64	0	0	1	4.4	233
 200	1011	3.1	61	25	42	0	4.1	31
 201	1011	4.7	57	194	70	0	2.9	30
 202	1011	6.4	45	304	131	1	3.9	240
 203	1011	7.1	44	169	206	5	4.1	75
 204	1011	7.7	40	158	237	6	4.4	16
 205	1011	7.8	38	65	240	7	3.2	61
 206	1011	7.2	38	0	108	8	2.6	311
 207	1011	6.5	38	0	56	8	2.7	263
 208	1011	5.7	44	0	14	8	2.4	279
 209	1011	5.1	46	0	2	8	2.6	285
 210	1011	4.9	45	0	0	8	4.1	245
 211	1011	4.7	48	0	0	8	4.7	18
 212	1011	4.5	48	0	0	8	4.4	18
 213	1011	4.3	52	0	0	8	4.1	47
 214	1011	4.1	54	0	0	8	3.9	31
 215	1011	3.9	55	0	0	8	2.9	91
 216	1011	3.7	53	0	0	8	3.2	264
 217	1011	3.4	55	0	0	8	2.9	303
 218	1011	3.2	56	0	0	8	4.4	261
 219	1011	2.9	59	0	0	8	3.2	39
 220	1011	2.8	63	0	0	8	2.4	312
 221	1011	2.7	63	0	0	8	2.9	281
 222	1011	2.6	55	0	0	7	3.5	274
 223	1011	2.6	52	0	0	7	2.9	192
 224	1011	3.3	47	5	40	7	2.6	267
 225	1011	4.4	45	30	120	7	2.7	246
 226	1011	5.4	45	30	184	8	4.4	281
 227	1011	6.5	44	58	248	8	5.9	15
 228	1011	7.4	40	60	273	8	4.9	357
 229	1011	8.1	41	76	271	7	5.9	25
 230	1011	8.4	39	63	227	7	6.8	354
 231	1012	8.5	39	107	134	5	8.6	7
 232	1012	8.1	41	41	83	6	8.6	356
 233	1012	7.2	46	0	2	6	6.8	358
 234	1012	6.8	46	0	0	6	11.0	310
 235	1012	6.4	49	0	0	6	10.2	348
 236	1012	6.0	51	0	0	5	8.6	353
 237	1012	5.6	57	0	0	5	6.1	0
 238	1012	5.2	56	0	0	5	4.1	353
 239	1013	4.7	50	0	0	5	4.1	145
 240	1013	4.3	47	0	0	5	4.9	168
 241	1013	3.9	45	0	0	5	4.1	57
 242	1013	3.4	48	0	0	5	4.1	98
 243	1013	3.0	49	0	0	4	4.7	109
 244	1013	2.8	52	0	0	4	3.9	55
 245	1013	2.6	55	0	0	4	4.4	176
 246	1014	2.4	65	0	0	4	5.3	71
 247	1014	2.4	63	0	0	4	5.1	39
 248	1014	3.2	59	19	39	4	4.4	20
 249	1014	4.7	49	105	92	4	6.1	27
 250	1014	6.2	43	186	134	4	6.1	331
 251	1014	7.6	38	220	178	4	5.5	347
 252	1014	9.0	33	357	152	1	4.4	41
 253	1014	9.8	31	342	131	0	4.7	98
 254	1014	10.3	30	297	112	0	2.4	33
 255	1014	10.3	30	197	93	0	5.7	317
 256	1014	9.6	34	64	92	5	6.1	2
 257	1014	8.5	35	0	8	5	6.4	333
 258	1014	7.9	39	0	0	4	8.0	324
 259	1014	7.2	41	0	0	4	6.8	358
 260	1014	6.6	41	0	0	4	6.1	342
 261	1014	5.9	45	0	0	3	5.7	325
 262	1014	5.2	47	0	0	3	5.7	42
 263	1014	4.6	49	0	0	3	5.5	55
 264	1014	3.9	51	0	0	3	6.1	23
 265	1014	3.2	56	0	0	2	8.0	357
 266	1014	2.5	62	0	0	2	7.2	3
 267	1014	1.7	66	0	0	2	5.5	310
 268	1014	1.3	69	0	0	1	4.1	19
 269	1014	0.9	68	0	0	1	3.9	84
 270	1014	0.6	72	0	0	1	3.9	177
 271	1014	0.6	76	0	0	1	4.9	206
 272	1014	1.3	76	26	36	0	2.7	36
 273	1014	2.7	62	147	67	0	2.2	287
 274	1014	4.1	54	224	111	1	2.2	307
 275	1014	5.4	44	297	137	2	2.1	280
 276	1014	6.3	40	230	203	5	1.4	330
 277	1014	6.8	35	203	203	5	2.1	290
 278	1014	7.0	36	196	165	4	2.4	280
 279	1014	7.0	36	172	110	3	2.1	311
 280	1014	6.3	36	35	93	7	1.7	265
 281	1014	5.3	43	0	2	6	2.2	317
 282	1014	4.8	48	0	0	6	3.2	318
 283	1014	4.3	46	0	0	5	3.9	297
 284	1014	3.7	46	0	0	5	2.0	96
 285	1014	3.2	49	0	0	5	2.1	316
 286	1014	2.7	49	0	0	4	1.6	304
 287	1014	2.2	50	0	0	4	1.1	308
 288	1014	1.7	53	0	0	3	0.5	332
 289	1014	1.4	58	0	0	3	0.8	319
 290	1014	1.1	60	0	0	3	1.1	310
 291	1014	0.8	60	0	0	2	1.7	329
 292	1014	0.6	62	0	0	2	2.9	288
 293	1014	0.5	64	0	0	2	2.4	251
 294	1014	0.3	66	0	0	1	3.2	284
 295	1014	0.3	65	0	0	1	3.9	206
 296	1015	1.2	63	32	34	0	3.5	28
 297	1015	3.0	55	171	55	0	2.9	139
 298	1015	4.7	48	248	99	0	3.5	240
 299	1015	6.2	40	345	108	0	3.7	173
 300	1015	7.5	36	371	135	0	2.6	108
 301	1015	8.2	34	274	177	3	2.4	279
 302	1015	8.6	33	285	121	0	2.4	263
 303	1014	8.6	30	213	88	0	2.0	249
 304	1014	7.8	31	57	94	5	1.7	328
 305	1014	6.7	33	0	9	5	1.8	274
 306	1014	6.3	36	0	0	6	2.4	320
 307	1014	5.9	38	0	0	6	4.4	265
 308	1014	5.5	39	0	0	6	3.5	29
 309	1014	5.1	38	0	0	6	2.6	122
 310	1013	4.7	44	0	0	6	2.4	280
 311	1013	4.3	43	0	0	6	4.1	263
 312	1013	3.9	42	0	0	7	2.6	23
 313	1013	3.5	44	0	0	7	2.6	272
 314	1013	3.2	41	0	0	7	2.2	271
 315	1013	2.9	45	0	0	7	1.1	286
 316	1013	2.7	44	0	0	7	1.0	318
 317	1012	2.5	43	0	0	7	0.9	305
 318	1012	2.4	38	0	0	8	0.8	283
 319	1012	2.5	38	0	0	8	0.5	314
 320	1012	3.3	36	18	43	8	0.6	307
 321	1012	4.0	35	14	106	8	1.0	287
 322	1012	5.2	31	53	185	7	1.1	330
 323	1011	5.9	32	19	220	8	0.8	307
 324	1011	6.9	30	96	263	7	0.7	284
 325	1011	7.7	27	173	223	6	0.4	291
 326	1011	8.3	26	181	189	5	0.1	311
 327	1011	8.2	26	38	160	7	0.4	299
 328	1011	7.6	28	5	80	8	0.6	313
 329	1011	6.8	29	0	3	8	0.7	271
 330	1011	6.3	31	0	0	8	1.0	285
 331	1011	5.8	31	0	0	8	1.0	299
 332	1010	5.3	34	0	0	8	1.4	316
 333	1010	4.8	35	0	0	8	2.1	293
 334	1010	4.3	38	0	0	8	1.8	293
 335	1010	3.8	40	0	0	8	2.0	319
 336	1010	3.3	43	0	0	8	2.0	266
 337	1010	2.8	47	0	0	8	2.1	286
 338	1010	2.1	48	0	0	8	2.4	301
 339	1010	1.5	70	0	0	8	2.7	277
 340	1010	1.0	73	0	0	8	3.9	212
 341	1010	0.8	73	0	0	8	4.4	21
 342	1010	0.6	78	0	0	8	4.9	20
 343	1009	0.6	78	0	0	8	4.9	13
 344	1009	1.0	78	0	37	8	5.5	40
 345	1009	1.6	73	5	113	8	4.1	355
 346	1009	2.4	73	17	182	8	3.5	35
 347	1009	3.1	50	15	228	8	2.2	178
 348	1009	3.5	42	13	241	8	1.6	304
 349	1009	3.8	41	13	229	8	1.4	309
 350	1009	3.9	39	10	202	8	2.0	296
 351	1009	3.8	42	2	134	8	2.9	293
 352	1009	3.4	40	0	75	8	4.9	222
 353	1009	2.8	41	0	3	8	4.7	42
 354	1009	2.6	38	0	0	8	5.3	24
 355	1009	2.4	36	0	0	8	6.8	347
 356	1009	2.2	37	0	0	8	7.2	12
 357	1009	1.9	53	0	0	8	7.2	7
 358	1009	1.5	76	0	0	8	7.6	352
 359	1009	1.4	73	0	0	8	7.2	4
 360	1009	0.6	78	0	0	8	5.5	11
 361	1010	1.3	78	0	0	8	4.9	40
 362	1010	1.3	78	0	0	8	5.3	35
 363	1010	1.3	78	0	0	8	4.4	24
 364	1010	1.4	78	0	0	8	2.4	27
 365	1010	1.4	78	0	0	8	2.1	321
 366	1010	1.4	78	0	0	8	2.4	307
 367	1010	1.4	78	0	0	8	3.2	291
 368	1010	2.1	78	3	41	8	2.9	307
 369	1010	3.2	73	18	123	8	2.6	284
 370	1010	4.4	73	31	192	8	3.9	288
 371	1010	5.4	49	37	243	8	3.2	97
 372	1010	6.3	36	54	277	8	3.2	298
 373	1010	6.9	33	47	269	8	3.5	310
 374	1010	7.3	31	46	231	8	1.8	211
 375	1010	7.1	28	11	162	8	2.2	282
 376	1010	6.6	30	0	79	8	3.5	326
 377	1011	5.8	34	0	3	8	2.4	190
 378	1011	5.6	34	0	0	8	1.7	297
 379	1011	5.3	36	0	0	7	2.6	312
 380	1011	5.0	36	0	0	7	2.7	290
 381	1011	4.7	37	0	0	7	2.0	264
 382	1011	4.4	39	0	0	7	1.4	328
 383	1011	4.1	40	0	0	7	2.0	289
 384	1011	3.8	40	0	0	7	2.2	284
 385	1011	3.4	40	0	0	6	2.7	304
 386	1011	3.0	41	0	0	6	2.7	271
 387	1011	2.5	40	0	0	6	3.2	268
 388	1011	2.3	39	0	0	6	2.9	231
 389	1012	2.1	40	0	0	6	2.2	283
 390	1012	1.9	46	0	0	6	1.7	306
 391	1012	1.9	49	0	0	5	1.4	292
 392	1012	2.5	48	6	40	5	2.2	283
 393	1012	3.8	42	78	100	5	3.2	293
 394	1012	5.2	42	145	153	5	3.9	215
 395	1012	6.3	41	90	257	7	2.2	70
 396	1012	7.3	37	164	239	6	3.2	313
 397	1012	7.9	38	162	235	6	2.7	205
 398	1012	8.2	37	89	242	7	3.7	260
 399	1012	8.0	34	45	166	7	5.1	111
 400	1012	7.5	33	39	101	7	5.1	41
 401	1012	6.6	34	0	6	7	4.7	29
 402	1012	6.3	36	0	0	7	3.2	33
 403	1012	5.9	37	0	0	7	2.9	217
 404	1012	5.6	36	0	0	7	2.2	299
 405	1012	5.3	37	0	0	7	2.6	300
 406	1012	4.9	38	0	0	7	3.7	261
 407	1012	4.6	42	0	0	7	4.7	96
 408	1012	4.2	41	0	0	7	4.1	39
 409	1012	4.0	45	0	0	7	3.9	50
 410	1012	3.7	46	0	0	7	2.7	83
 411	1012	3.5	52	0	0	7	2.9	278
 412	1012	3.4	55	0	0	7	1.2	288
 413	1012	3.3	55	0	0	7	1.3	303
 414	1012	3.2	56	0	0	7	2.1	301
 415	1012	3.2	52	0	0	7	1.2	310
 416	1012	3.9	47	17	39	7	2.0	293
 417	1012	5.1	41	33	125	7	2.0	299
 418	1012	6.4	36	59	205	7	1.4	299
 419	1012	7.5	32	70	261	7	2.7	303
 420	1012	8.5	29	103	287	7	4.4	282
 421	1012	9.4	27	203	219	5	4.7	6
 422	1012	9.9	25	207	173	4	3.7	36
 423	1012	10.0	24	138	151	5	4.4	100
 424	1012	9.1	26	0	61	8	5.7	6
 425	1012	8.2	27	0	3	8	4.9	337
 426	1012	7.9	29	0	0	8	5.1	37
 427	1012	7.6	29	0	0	8	4.9	11
 428	1012	7.2	29	0	0	8	5.7	30
 429	1012	6.9	30	0	0	8	5.9	333
 430	1012	6.6	30	0	0	8	6.1	9
 431	1012	6.3	32	0	0	7	6.8	343
 432	1012	5.9	37	0	0	7	6.6	5
 433	1012	5.6	36	0	0	7	8.6	326
 434	1012	5.2	36	0	0	7	5.7	340
 435	1012	4.8	40	0	0	7	4.7	356
 436	1012	4.7	38	0	0	7	4.4	48
 437	1012	4.5	38	0	0	7	5.3	14
 438	1012	4.4	39	0	0	7	4.9	21
 439	1012	4.4	40	0	0	7	5.7	13
 440	1013	5.1	38	9	45	7	5.3	351
 441	1013	6.4	34	48	128	7	5.7	39
 442	1013	8.0	25	175	146	4	6.1	37
 443	1013	9.5	22	229	185	4	5.9	1
 444	1013	10.4	21	159	242	6	7.6	340
 445	1013	11.1	20	191	222	5	7.6	17
 446	1013	11.4	20	162	194	5	6.1	5
 447	1013	11.3	21	58	185	7	6.1	352
 448	1013	10.7	21	37	92	6	5.5	344
 449	1013	9.7	23	0	4	6	5.3	48
 450	1013	9.2	28	0	0	6	5.9	41
 451	1013	8.6	29	0	0	5	5.7	341
 452	1013	8.0	32	0	0	5	6.6	46
 453	1013	7.5	31	0	0	5	6.4	324
 454	1014	6.9	34	0	0	4	5.9	347
 455	1014	6.3	37	0	0	4	6.8	8
 456	1014	5.8	36	0	0	3	6.4	331
 457	1014	5.1	38	0	0	3	5.7	345
 458	1014	4.5	41	0	0	3	5.5	34
 459	1014	3.9	43	0	0	2	4.7	24
 460	1014	3.5	44	0	0	2	3.9	5
 461	1014	3.2	44	0	0	2	3.2	190
 462	1014	2.9	46	0	0	1	3.5	276
 463	1014	2.9	52	0	0	1	2.7	306
 464	1015	3.9	45	39	37	0	3.5	291
 465	1015	5.5	40	162	66	0	4.7	291
 466	1015	7.2	35	280	91	0	3.7	37
 467	1015	8.8	33	397	89	0	3.7	213
 468	1015	10.1	31	436	100	0	3.5	201
 469	1015	11.0	28	416	106	0	3.7	286
 470	1015	11.4	28	370	91	0	5.1	192
 471	1015	11.3	27	211	108	1	5.3	41
 472	1015	10.6	28	79	102	5	5.7	42
 473	1015	9.4	29	0	17	4	6.6	335
 474	1015	8.8	34	0	0	4	6.1	328
 475	1015	8.3	38	0	0	4	4.7	342
 476	1015	7.7	43	0	0	4	3.5	12
 477	1015	7.2	44	0	0	3	3.7	262
 478	1015	6.6	44	0	0	3	3.2	204
 479	1015	6.1	48	0	0	3	2.2	260
 480	1015	5.5	55	0	0	2	1.8	276
 481	1015	5.1	54	0	0	2	2.4	318
 482	1015	4.7	61	0	0	2	3.2	325
 483	1015	4.3	65	0	0	2	3.5	292
 484	1015	4.0	64	0	0	1	4.4	203
 485	1015	3.8	66	0	0	1	5.3	64
 486	1015	3.7	66	0	0	1	5.3	43
 487	1015	3.7	66	0	0	1	5.3	20
 488	1015	4.7	66	39	36	0	5.5	24
 489	1015	6.4	56	162	69	0	6.6	360
 490	1015	8.2	44	293	85	0	6.8	322
 491	1015	9.9	36	382	100	0	6.1	3
 492	1015	11.2	28	400	125	0	7.6	320
 493	1015	12.2	27	420	120	0	11.0	360
 494	1015	12.6	26	337	112	0	10.2	340
 495	1015	12.6	27	254	90	0	9.3	330
 496	1015	11.9	27	72	105	5	7.2	352
 497	1015	10.6	29	0	14	5	7.6	322
 498	1015	10.1	33	0	0	5	6.6	19
 499	1015	9.6	36	0	0	5	6.1	337
 500	1014	9.1	38	0	0	4	6.4	359
 501	1014	8.5	36	0	0	4	7.2	345
 502	1014	8.0	40	0	0	4	6.4	319
 503	1014	7.5	43	0	0	4	8.0	341
 504	1014	7.0	45	0	0	4	7.2	13
 505	1014	6.5	47	0	0	4	8.6	307
 506	1014	6.1	50	0	0	3	6.4	6
 507	1014	5.6	49	0	0	3	8.0	348
 508	1014	5.3	53	0	0	3	5.9	14
 509	1013	5.1	52	0	0	3	5.9	350
 510	1013	4.9	55	0	0	3	5.7	348
 511	1013	4.9	54	0	1	3	2.9	24
 512	1013	6.0	51	52	35	2	2.7	294
 513	1013	7.7	44	157	103	2	2.0	309
 514	1013	8.6	42	76	187	7	2.1	312
 515	1013	9.7	37	154	220	6	2.0	312
 516	1013	10.5	34	108	276	7	1.4	282
 517	1013	11.3	31	272	207	4	1.4	298
 518	1012	11.9	30	261	178	4	1.4	294
 519	1012	11.3	35	11	152	8	1.4	303
 520	1011	10.6	37	12	95	8	2.4	289
 521	1011	9.6	46	0	5	8	2.6	305
 522	1011	9.3	50	0	0	8	3.9	258
 523	1010	9.0	56	0	0	8	5.3	79
 524	1010	8.7	55	0	0	8	4.1	39
 525	1010	8.3	56	0	0	8	4.4	58
 526	1009	8.0	56	0	0	8	3.2	39
 527	1009	7.7	55	0	0	8	3.5	311
 528	1008	7.3	58	0	0	8	3.2	235
 529	1008	6.6	78	0	0	8	3.9	227
 530	1008	6.0	78	0	0	8	2.4	112
 531	1007	5.4	86	0	0	8	1.2	310
 532	1007	4.3	97	0	0	8	1.8	319
 533	1006	5.8	84	0	0	8	1.6	295
 534	1006	5.8	77	0	0	8	1.8	307
 535	1006	6.0	78	0	0	8	1.4	309
 536	1005	6.0	78	0	7	8	1.1	269
 537	1005	5.9	78	0	22	8	1.6	328
 538	1005	6.1	73	0	35	8	1.6	299
 539	1004	6.2	73	0	45	8	2.1	321
 540	1004	6.3	73	0	50	8	1.2	311
 541	1003	6.3	73	0	50	8	1.6	299
 542	1004	6.2	73	0	43	8	1.6	325
 543	1004	6.2	73	0	33	8	1.4	311
 544	1004	6.2	73	0	19	8	1.0	307
 545	1004	6.1	73	0	5	8	1.0	325
 546	1004	5.6	78	0	0	8	0.5	318
 547	1005	5.8	73	0	0	8	0.3	302
 548	1005	5.7	73	0	0	8	0.2	317
 549	1005	5.6	78	0	0	8	0.3	297
 550	1005	5.2	78	0	0	8	0.1	317
 551	1006	3.8	83	0	0	8	0.3	300
 552	1006	4.6	78	0	0	8	0.3	311
 553	1006	3.1	83	0	0	8	0.2	312
 554	1006	3.7	78	0	0	8	0.2	295
 555	1006	3.2	73	0	0	8	0.1	290
 556	1007	2.6	78	0	0	8	0.0	308
 557	1007	2.0	78	0	0	8	0.2	310
 558	1007	2.3	73	0	0	8	0.4	297
 559	1007	2.3	78	0	0	8	0.5	322
 560	1008	2.9	78	4	46	8	0.7	285
 561	1008	3.7	73	14	122	8	0.8	276
 562	1008	4.5	73	24	195	8	0.7	326
 563	1008	5.2	73	17	244	8	0.4	285
 564	1008	5.7	51	10	244	8	0.3	325
 565	1009	5.9	44	7	223	8	0.4	306
 566	1009	5.9	46	3	183	8	0.5	311
 567	1009	5.8	63	4	153	8	0.6	308
 568	1009	5.4	73	0	87	8	1.0	300
 569	1010	4.8	73	0	4	8	1.0	297
 570	1010	4.5	73	0	0	7	0.9	290
 571	1010	4.0	73	0	0	7	0.8	313
 572	1011	3.5	73	0	0	6	1.0	318
 573	1011	3.1	73	0	0	6	1.2	300
 574	1011	2.6	73	0	0	5	1.3	310
 575	1011	2.1	73	0	0	5	2.1	310
 576	1012	1.6	76	0	0	4	1.6	286
